Run,SRA,Model,Assay,LibrarySelection,Class,Part of microRNAOme 1,CellType,batch used in the normalization approaches,group used in the normalization approaches,Total_reads,Total Filtered reads,Trimmed Reads (unique),All_miRNA_Reads,Filtered_miRNA_Reads,Unique_miRNAs,Hairpin miRNAs Reads,mature tRNA Reads,primary tRNA Reads,snoRNA Reads,rRNA Reads,Other ncRNA reads,mRNA Reads,Remaining Reads,Experiment,BioProject,Sample,BioSample,CenterName,DOI,PMID
SRR5756078,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD15_cell,158,11,2434796,1576098,22939,60678,59733,231,29,5830,4,4544,16600,14428,915,1473070,SRX2956258,PRJNA391912,SRS2313461,SAMN07277805,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756085,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD15_cell,158,11,3618003,2095230,33404,133197,131641,288,84,16552,4,9410,29070,44744,1657,1860512,SRX2956265,PRJNA391912,SRS2313468,SAMN07277798,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756092,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD15_cell,158,11,2990673,1946518,37121,100564,98956,261,43,9284,1,9512,22363,31633,1545,1771573,SRX2956272,PRJNA391912,SRS2313475,SAMN07277892,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756099,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD15_cell,158,11,5124170,4867372,56127,479381,473887,377,188,41272,9,22711,41649,85591,3740,4192831,SRX2956279,PRJNA391912,SRS2313482,SAMN07277760,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756106,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD15_cell,158,11,8426448,8115852,141536,1860781,1852676,488,1114,142244,90,163123,121391,356317,22833,5447959,SRX2956286,PRJNA391912,SRS2313489,SAMN07277753,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755817,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,1369562,1212855,50350,183716,182775,225,85,18443,118,103501,55481,27194,4802,819515,SRX2955997,PRJNA391912,SRS2313200,SAMN07277891,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755823,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,1233212,999875,23385,56138,55658,169,25,7817,40,24067,12718,10830,1774,886466,SRX2956003,PRJNA391912,SRS2313206,SAMN07277884,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755830,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,3509907,1801635,73707,265883,264351,284,130,36824,143,101208,88222,116662,6449,1186114,SRX2956010,PRJNA391912,SRS2313213,SAMN07277874,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755837,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,2737783,1798021,223940,629404,620965,354,2327,151889,725,390433,223527,110994,20948,267774,SRX2956017,PRJNA391912,SRS2313220,SAMN07277867,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755844,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,998074,963058,81014,151792,149746,216,358,32482,128,121889,69532,49424,15822,521631,SRX2956024,PRJNA391912,SRS2313227,SAMN07277729,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755851,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,1470231,1374594,109904,200046,196796,239,570,61179,152,158560,97993,60549,17836,777709,SRX2956031,PRJNA391912,SRS2313234,SAMN07277699,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755858,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,3662558,3018961,338273,917401,886781,385,935,151311,383,369254,217111,119068,20788,1222710,SRX2956038,PRJNA391912,SRS2313241,SAMN07277701,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755865,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,2145103,2044137,124456,510347,508860,313,897,115232,120,443567,182535,155202,26575,609662,SRX2956045,PRJNA391912,SRS2313248,SAMN07277690,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755872,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,3179029,2090811,122157,230499,228948,261,667,83303,158,177978,151281,90281,22151,1334493,SRX2956052,PRJNA391912,SRS2313255,SAMN07277683,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755879,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,5696042,4669626,313326,1296932,1291585,448,1864,282246,426,621577,441162,226773,50545,1748101,SRX2956059,PRJNA391912,SRS2313262,SAMN07277676,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755893,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,3552165,2980505,129454,325702,322723,290,866,99995,220,202070,145261,82249,11855,2112287,SRX2956073,PRJNA391912,SRS2313276,SAMN07277714,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755900,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,3319810,2731246,98195,333701,331610,277,441,76662,305,130426,97229,48931,9171,2034380,SRX2956080,PRJNA391912,SRS2313283,SAMN07277707,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755907,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,4055272,3559829,171776,460711,457264,318,814,100140,540,214850,228102,80160,20905,2453607,SRX2956087,PRJNA391912,SRS2313290,SAMN07277858,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755914,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,3844579,3296689,176343,577266,573651,324,1328,116568,744,304346,251283,89896,19548,1935710,SRX2956094,PRJNA391912,SRS2313297,SAMN07277859,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755921,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,3180472,2832744,111507,375888,372158,306,1064,79114,336,220453,122108,64401,11110,1958270,SRX2956101,PRJNA391912,SRS2313304,SAMN07277385,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755928,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,3777890,3510272,143253,635590,631888,358,1981,91695,466,365383,205960,96478,15142,2097577,SRX2956108,PRJNA391912,SRS2313311,SAMN07277511,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755935,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,1979569,1862615,81179,122910,121747,204,1606,37350,215,138558,110812,38415,8214,1404535,SRX2956115,PRJNA391912,SRS2313319,SAMN07277504,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755942,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,2754385,2284744,132246,277627,276255,277,1362,69149,267,245176,149988,105572,21212,1414391,SRX2956122,PRJNA391912,SRS2313324,SAMN07277527,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755949,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,2125679,1762366,70061,104963,104216,197,617,22045,130,110164,57787,42939,7812,1415909,SRX2956129,PRJNA391912,SRS2313332,SAMN07277520,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755956,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,3670154,3057958,200861,584198,581623,339,10391,169443,520,413802,323986,166752,28180,1360686,SRX2956136,PRJNA391912,SRS2313339,SAMN07277629,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755963,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,3036861,2659720,141723,466110,464567,297,1940,59243,433,391416,171250,149972,23414,1395942,SRX2956143,PRJNA391912,SRS2313346,SAMN07277622,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755970,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,2634819,1899985,40727,78070,77228,178,142,9994,60,46276,29541,17620,3783,1714499,SRX2956150,PRJNA391912,SRS2313353,SAMN07277615,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755977,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,5962750,2868732,42249,55186,53255,172,77,8606,83,30036,14991,11592,1736,2746425,SRX2956157,PRJNA391912,SRS2313360,SAMN07277638,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755984,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,8096229,5113903,230548,1377594,1371687,422,896,211369,1590,502986,319643,175172,38772,2485881,SRX2956164,PRJNA391912,SRS2313367,SAMN07277788,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755991,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,11189732,7232075,379075,2710170,2698518,500,2966,311519,1987,750001,525463,255605,53255,2621109,SRX2956171,PRJNA391912,SRS2313374,SAMN07277780,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755998,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,5716244,5329070,191596,1375789,1372303,429,808,188937,1104,597907,263345,186581,40935,2673664,SRX2956178,PRJNA391912,SRS2313381,SAMN07277772,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756005,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,4763790,3833672,141918,965270,962395,378,794,112381,1453,514886,195210,126430,18742,1898506,SRX2956185,PRJNA391912,SRS2313388,SAMN07277845,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756011,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,6210564,5555018,255861,1797600,1792606,452,1903,238127,678,703415,424491,221475,38071,2129258,SRX2956191,PRJNA391912,SRS2313394,SAMN07277837,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756018,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,5130805,3766607,157502,865763,862259,411,815,113115,763,348022,229823,124017,20881,2063408,SRX2956198,PRJNA391912,SRS2313401,SAMN07277830,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756025,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,5788550,4419364,170036,931178,927834,396,583,117556,495,329001,221239,123883,27507,2667922,SRX2956205,PRJNA391912,SRS2313407,SAMN07277823,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756031,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,9680809,7427458,329388,2462908,2454206,521,1959,299087,1251,880046,569832,279043,52585,2880747,SRX2956211,PRJNA391912,SRS2313414,SAMN07277817,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756037,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,8222026,6397553,269993,2094480,2089113,487,1237,198903,984,860664,394951,256687,58482,2531165,SRX2956217,PRJNA391912,SRS2313420,SAMN07277428,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756044,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,4297920,2591636,143809,633410,629935,346,697,76985,575,270265,179340,91341,16572,1322451,SRX2956224,PRJNA391912,SRS2313427,SAMN07277420,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756051,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,7329354,4162060,351323,1064601,1057664,410,1491,191065,637,461948,281220,231427,101480,1828191,SRX2956231,PRJNA391912,SRS2313434,SAMN07277411,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756058,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,7720267,4552139,247847,1379259,1373083,423,1367,165340,796,639933,358525,193026,33597,1780296,SRX2956238,PRJNA391912,SRS2313441,SAMN07277403,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756065,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,5962476,4360041,297773,973996,968605,416,1032,298108,703,486265,378722,208859,64003,1948353,SRX2956245,PRJNA391912,SRS2313448,SAMN07277396,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756072,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,6136601,4301122,177147,1015415,1010752,403,839,132819,516,483301,324249,134312,29052,2180619,SRX2956252,PRJNA391912,SRS2313455,SAMN07277811,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756079,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,6373057,4102292,138821,775985,772175,363,604,101364,406,347568,213261,109208,22298,2531598,SRX2956259,PRJNA391912,SRS2313462,SAMN07277804,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756086,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,6950113,5145847,233799,1453366,1447493,439,1244,165102,860,623495,461758,186257,38762,2215003,SRX2956266,PRJNA391912,SRS2313469,SAMN07277797,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756093,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,6830694,4909367,197942,1341021,1336108,431,1032,178365,1324,725033,359556,182432,39675,2080929,SRX2956273,PRJNA391912,SRS2313476,SAMN07277762,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756100,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,14418024,12210305,321311,3563023,3550065,554,1814,229637,1217,1117641,603576,348390,50357,6294650,SRX2956280,PRJNA391912,SRS2313483,SAMN07277759,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5756107,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD19_lymphocyte,158,4,9265388,8667036,218890,2693768,2684735,519,909,196648,1681,982018,407091,287365,46402,4051154,SRX2956287,PRJNA391912,SRS2313490,SAMN07277751,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR10263502,SRP225193,NextSeq 500,RNA-Seq,cDNA,Immune,No,CD19_lymphocyte,160,4,4584403,4133556,226917,177303,173697,220,1847,1294507,2047,397995,1159849,324555,91272,684181,SRX6979933,PRJNA576920,SRS5504929,SAMN13014693,GEO,DOI: 10.1038/s41587-021-00936-1,34140680
SRR10263503,SRP225193,NextSeq 500,RNA-Seq,cDNA,Immune,No,CD19_lymphocyte,160,4,4661489,4199031,235851,179438,175622,228,1832,1304892,2047,403796,1177949,331771,92977,704329,SRX6979933,PRJNA576920,SRS5504929,SAMN13014693,GEO,DOI: 10.1038/s41587-021-00936-1,34140680
SRR10263504,SRP225193,NextSeq 500,RNA-Seq,cDNA,Immune,No,CD19_lymphocyte,160,4,4548228,4099993,225347,174603,171104,220,1827,1287519,2031,394732,1148815,321983,90744,677739,SRX6979933,PRJNA576920,SRS5504929,SAMN13014693,GEO,DOI: 10.1038/s41587-021-00936-1,34140680
SRR10263505,SRP225193,NextSeq 500,RNA-Seq,cDNA,Immune,No,CD19_lymphocyte,160,4,4653431,4190659,233320,177895,174150,223,1846,1302964,2055,403647,1174341,330652,92555,704704,SRX6979933,PRJNA576920,SRS5504929,SAMN13014693,GEO,DOI: 10.1038/s41587-021-00936-1,34140680
SRR12550950,SRP278832,Illumina HiSeq 4000,miRNA-Seq,size fractionation,Immune,No,CD27_IgA_cell,111,4,28555540,25813144,408881,11193442,11117967,482,9758,817227,153656,4666493,4298066,1831118,262884,2580500,SRX9040169,PRJNA659492,SRS7290569,SAMN15946708,GEO,DOI: 10.1038/s41467-020-19242-6,33116135
SRR12550954,SRP278832,Illumina HiSeq 4000,miRNA-Seq,size fractionation,Immune,No,CD27_IgA_cell,111,4,44588389,29620685,470620,10645093,10562383,449,11134,763547,110497,4491521,8245361,1707494,253509,3392529,SRX9040173,PRJNA659492,SRS7290573,SAMN15946734,GEO,DOI: 10.1038/s41467-020-19242-6,33116135
SRR12550958,SRP278832,Illumina HiSeq 4000,miRNA-Seq,size fractionation,Immune,No,CD27_IgA_cell,111,4,23965029,15542303,161636,8172083,8135036,365,4210,680586,83962,1732102,2969163,752628,117069,1030500,SRX9040177,PRJNA659492,SRS7290577,SAMN15946730,GEO,DOI: 10.1038/s41467-020-19242-6,33116135
SRR12550948,SRP278832,Illumina HiSeq 4000,miRNA-Seq,size fractionation,Immune,No,CD27_IgD_cell,111,4,48157544,45527405,666032,19328176,19266307,560,21689,1014927,275829,8439250,8493022,3550255,446263,3957994,SRX9040167,PRJNA659492,SRS7290567,SAMN15946710,GEO,DOI: 10.1038/s41467-020-19242-6,33116135
SRR12550952,SRP278832,Illumina HiSeq 4000,miRNA-Seq,size fractionation,Immune,No,CD27_IgD_cell,111,4,21513972,17699220,248833,5882776,5831816,356,7336,396362,56571,2798492,5739345,1019734,154906,1643698,SRX9040171,PRJNA659492,SRS7290571,SAMN15946706,GEO,DOI: 10.1038/s41467-020-19242-6,33116135
SRR12550956,SRP278832,Illumina HiSeq 4000,miRNA-Seq,size fractionation,Immune,No,CD27_IgD_cell,111,4,20338588,14639647,213883,8135918,8105878,342,3881,434634,58784,1688480,2789973,644063,87705,796209,SRX9040175,PRJNA659492,SRS7290575,SAMN15946732,GEO,DOI: 10.1038/s41467-020-19242-6,33116135
SRR12550947,SRP278832,Illumina HiSeq 4000,miRNA-Seq,size fractionation,Immune,No,CD27-_IgD_cell,111,4,36241506,31940803,334414,11768648,11569823,309,6724,291940,7297,869507,9650113,401662,50422,8894490,SRX9040166,PRJNA659492,SRS7290566,SAMN15946711,GEO,DOI: 10.1038/s41467-020-19242-6,33116135
SRR12550951,SRP278832,Illumina HiSeq 4000,miRNA-Seq,size fractionation,Immune,No,CD27-_IgD_cell,111,4,24974300,23833620,572856,11573890,11544053,622,12021,287440,50070,3712895,4745046,1228632,182102,2041524,SRX9040170,PRJNA659492,SRS7290570,SAMN15946707,GEO,DOI: 10.1038/s41467-020-19242-6,33116135
SRR12550955,SRP278832,Illumina HiSeq 4000,miRNA-Seq,size fractionation,Immune,No,CD27-_IgD_cell,111,4,20943196,15773337,191560,8330372,8295325,429,5337,506749,49605,1855706,3047087,908071,135540,934870,SRX9040174,PRJNA659492,SRS7290574,SAMN15946733,GEO,DOI: 10.1038/s41467-020-19242-6,33116135
SRR12550949,SRP278832,Illumina HiSeq 4000,miRNA-Seq,size fractionation,Immune,No,CD27_IgG_cell,111,4,36220199,33038770,543299,11391468,11307800,455,11824,916406,131364,4902048,9035701,2496849,417584,3735526,SRX9040168,PRJNA659492,SRS7290568,SAMN15946709,GEO,DOI: 10.1038/s41467-020-19242-6,33116135
SRR12550953,SRP278832,Illumina HiSeq 4000,miRNA-Seq,size fractionation,Immune,No,CD27_IgG_cell,111,4,18047104,13770778,347617,5635479,5602151,478,6365,356690,56706,1936503,3668966,734376,138544,1237149,SRX9040172,PRJNA659492,SRS7290572,SAMN15946705,GEO,DOI: 10.1038/s41467-020-19242-6,33116135
SRR12550957,SRP278832,Illumina HiSeq 4000,miRNA-Seq,size fractionation,Immune,No,CD27_IgG_cell,111,4,31248693,22160833,230930,10654528,10599098,424,8914,935428,129395,2815034,4326608,1259957,182453,1848516,SRX9040176,PRJNA659492,SRS7290576,SAMN15946731,GEO,DOI: 10.1038/s41467-020-19242-6,33116135
DRR041495,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,CD4_lymphocyte,159,4,5478290,4873587,303371,1569216,1565101,437,1809,374251,2153,943408,1257975,347316,86620,290839,DRX037129,PRJDB2675,DRS008069,SAMD00005494,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041502,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,CD4_lymphocyte,159,4,5410146,4846373,296465,1749758,1745329,445,1562,363631,2411,913605,1098688,343053,82027,291638,DRX037136,PRJDB2675,DRS008070,SAMD00005976,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041525,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,CD4_lymphocyte,159,4,3939519,3553651,222495,984724,982003,355,864,309091,732,536347,1256688,220256,60928,184021,DRX037159,PRJDB2675,DRS008071,SAMD00005947,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
ERR1757981,ERP020553,Illumina Genome Analyzer II,miRNA-Seq,size fractionation,Immune,No,CD4_lymphocyte,125,4,22838938,19516095,625080,15089051,15061519,891,8881,317336,801,1890758,365201,958315,100478,785274,ERX1825101,PRJEB18611,ERS1473538,SAMEA26567668,Fasteris,DOI: 10.15252/embj.201694335,27993935
ERR1757983,ERP020553,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD4_lymphocyte,125,4,5237999,4454576,410738,648133,613580,464,807,554934,303,68658,1982642,133625,159048,906426,ERX1825102,PRJEB18611,ERS1473539,SAMEA26568418,Fasteris,DOI: 10.15252/embj.201694335,27993935
ERR1757985,ERP020553,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD4_lymphocyte,125,4,11027882,10319081,539058,7713493,7691476,700,2935,196310,2311,989644,358504,486332,62823,506729,ERX1825103,PRJEB18611,ERS1473540,SAMEA26569168,Fasteris,DOI: 10.15252/embj.201694335,27993935
ERR1757987,ERP020553,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD4_lymphocyte,125,4,8021308,6994316,408267,5604287,5577408,630,401,113567,1757,122544,361398,296104,36158,458100,ERX1825104,PRJEB18611,ERS1473541,SAMEA26569918,Fasteris,DOI: 10.15252/embj.201694335,27993935
ERR1757989,ERP020553,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD4_lymphocyte,125,4,6654793,6189187,454801,4424046,4397638,620,610,348555,707,186813,497237,294713,51055,385451,ERX1825105,PRJEB18611,ERS1473542,SAMEA26570668,Fasteris,DOI: 10.15252/embj.201694335,27993935
ERR1757991,ERP020553,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD4_lymphocyte,125,4,9071009,8842076,331387,6476772,6459378,620,1974,270331,1156,1075495,295827,358148,40118,322255,ERX1825106,PRJEB18611,ERS1473543,SAMEA26571418,Fasteris,DOI: 10.15252/embj.201694335,27993935
ERR1757993,ERP020553,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD4_lymphocyte,125,4,7714154,7012408,340892,5812946,5796026,635,910,112920,1128,219588,240293,323169,45203,256251,ERX1825107,PRJEB18611,ERS1473544,SAMEA26572168,Fasteris,DOI: 10.15252/embj.201694335,27993935
ERR1757995,ERP020553,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD4_lymphocyte,125,4,7688934,7147443,358666,5461592,5440790,617,1425,104191,840,596017,309785,273187,40689,359717,ERX1825108,PRJEB18611,ERS1473545,SAMEA26572918,Fasteris,DOI: 10.15252/embj.201694335,27993935
ERR1757997,ERP020553,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD4_lymphocyte,125,4,6361746,5690401,389302,2460782,2434763,680,8066,632039,989,494867,792512,492078,130775,678293,ERX1825109,PRJEB18611,ERS1473546,SAMEA26573668,Fasteris,DOI: 10.15252/embj.201694335,27993935
ERR1757998,ERP020553,Illumina Genome Analyzer II,miRNA-Seq,size fractionation,Immune,No,CD4_lymphocyte,125,4,18675187,15910183,772536,11428477,11349258,872,12768,391963,2413,1135232,533546,786666,229961,1389157,ERX1825110,PRJEB18611,ERS1473547,SAMEA26574418,Fasteris,DOI: 10.15252/embj.201694335,27993935
ERR1758000,ERP020553,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,CD4_lymphocyte,125,4,3012589,2775191,170077,1971472,1964435,581,1224,71143,265,212437,154141,215661,22223,126625,ERX1825111,PRJEB18611,ERS1473548,SAMEA26575168,Fasteris,DOI: 10.15252/embj.201694335,27993935
